id,symbol,timeframe,signal_type,entry_price,stop_loss,take_profit,confidence,timestamp,status,generation_params
230,AAL,M5,BUY,12.99,12.795003156635408,13.311171271424033,0.75,2025-07-10 07:56:15.411097,not_executed,
231,AAL,M15,BUY,12.99,12.66451582785346,13.526091577653125,0.75,2025-07-10 07:56:15.415442,not_executed,
232,AGNC,M15,BUY,9.47,9.425882078934878,9.542664811166087,0.8,2025-07-10 07:56:15.477139,not_executed,
233,ACB,M15,BUY,4.67,4.607109614494552,4.773584164361915,0.75,2025-07-10 07:56:15.503111,not_executed,
234,INTC,M5,BUY,23.88,23.701134196758698,24.17460249945626,0.75,2025-07-10 07:56:15.524507,not_executed,
235,INTC,M15,BUY,23.88,23.613654346038935,24.31868695946528,0.75,2025-07-10 07:56:15.529338,not_executed,
236,ACHR,M15,BUY,10.41,10.24636765823259,10.679512092322796,0.8,2025-07-10 07:56:15.546316,not_executed,
237,AA,M5,BUY,31.62,31.375793746529478,32.02222206453968,0.75,2025-07-10 07:56:15.567610,not_executed,
238,AA,M15,BUY,31.62,31.19847999202828,32.314268248424014,0.75,2025-07-10 07:56:15.571943,not_executed,
239,AES,M15,BUY,12.79,12.51795944398343,13.238066798144935,0.8,2025-07-10 07:56:15.580774,not_executed,
240,ALE,M15,BUY,65.13,64.98123133008417,65.37503075044958,0.75,2025-07-10 07:56:15.589860,not_executed,
241,ALC,M5,BUY,88.69,88.38429098160928,89.19352073617294,0.75,2025-07-10 07:56:15.621832,not_executed,
242,ALC,M15,BUY,88.69,88.19423628418346,89.50655200252135,0.75,2025-07-10 07:56:15.626290,not_executed,
243,HKDJPY,M5,BUY,18.665,18.64733070922087,18.69410236128327,0.8,2025-07-10 07:56:15.647972,not_executed,
244,AI,M15,BUY,26.91,26.43360297189359,27.694653928645856,0.8,2025-07-10 07:56:15.697315,not_executed,
245,AEHR,M5,BUY,15.12,14.71246255349196,15.791238147189711,0.75,2025-07-10 07:56:15.703956,not_executed,
246,AEHR,M15,BUY,15.12,14.4372988916231,16.244448884385477,0.75,2025-07-10 07:56:15.748762,not_executed,
247,ALLT,M15,BUY,10.74,10.402662931412554,11.2956139953205,0.75,2025-07-10 07:56:15.891044,not_executed,
248,AUDSGD,M15,BUY,0.83971,0.8384938886400352,0.8417130069458244,0.75,2025-07-10 07:56:16.004879,not_executed,
249,AMPX,M15,BUY,6.51,6.086600116888484,7.207364513360145,0.75,2025-07-10 07:56:16.013412,not_executed,
250,AAOI,M15,BUY,27.15,26.381606705314827,28.41558895595205,0.8,2025-07-10 07:56:16.022257,not_executed,
251,AUDUSD,M15,BUY,0.65546,0.6542401098288363,0.657469230870152,0.75,2025-07-10 07:56:16.047921,not_executed,
252,USDJPY,M5,BUY,146.521,146.38614282832552,146.74311769452262,0.8,2025-07-10 07:56:16.095024,not_executed,
253,AMD,M15,BUY,145.49,143.09065208732918,149.44186715028138,0.75,2025-07-10 07:56:16.150650,not_executed,
254,AAPL,M5,BUY,213.13,212.08796341033099,214.84629555945483,0.75,2025-07-10 07:56:16.189951,not_executed,
255,AAPL,M15,BUY,213.13,211.77885714825152,215.35541175582102,0.75,2025-07-10 07:56:16.194488,not_executed,
256,NZDUSD,M15,SELL,0.60036,0.6014344920929626,0.5985902483174732,0.8,2025-07-10 07:56:16.229868,executed,
257,XAGUSD,M5,BUY,36.619,36.481398420348846,36.84563789589602,0.8,2025-07-10 07:56:16.277402,executed,
258,XAGUSD,M15,BUY,36.619,36.36508207847751,37.03721775309586,0.8,2025-07-10 07:56:16.282218,executed,
259,AAP,M15,BUY,60.88,60.066817208753015,62.21935989146563,0.75,2025-07-10 07:56:16.434571,not_executed,
260,ALB,M15,BUY,75.92,74.49199579904098,78.27200691922663,0.75,2025-07-10 07:56:16.557069,not_executed,
261,AMAT,M15,BUY,198.83,197.49982733726085,201.02087262098217,0.75,2025-07-10 07:56:16.566211,not_executed,
262,SGDJPY,M5,BUY,114.374,114.28971820253258,114.51281707818161,0.7,2025-07-10 07:56:16.690429,not_executed,
263,GBPJPY,M5,SELL,198.585,198.7342945413692,198.33910310833312,0.8,2025-07-10 07:56:16.827268,executed,
264,AAL,M5,BUY,13.01,12.808401956087305,13.342043837032671,0.75,2025-07-10 08:11:51.881311,not_executed,
265,AMPG,M15,BUY,2.4,2.338288941776152,2.5016417429569255,0.75,2025-07-10 08:11:51.990694,not_executed,
266,ACHR,M15,BUY,10.47,10.294487526023799,10.759079368901979,0.75,2025-07-10 08:11:52.016558,not_executed,
267,AES,M15,BUY,12.73,12.469298184785641,13.159391225058945,0.8,2025-07-10 08:11:52.050877,not_executed,
268,HKDJPY,M5,BUY,18.652,18.635352780688866,18.679418949453634,0.8,2025-07-10 08:11:52.116304,not_executed,
269,AI,M15,BUY,27.02,26.55272257564111,27.78963340482641,0.75,2025-07-10 08:11:52.163492,not_executed,
270,AEHR,M5,BUY,14.93,14.544550705191655,15.564857662037273,0.75,2025-07-10 08:11:52.167810,not_executed,
271,AIRI,M15,BUY,3.7199999999999998,3.4062931407425214,4.236693650541729,0.75,2025-07-10 08:11:52.393448,not_executed,
272,AUDSGD,M5,BUY,0.84059,0.8399381747348307,0.8416635945543964,0.75,2025-07-10 08:11:52.406406,not_executed,
273,AUDSGD,M15,BUY,0.84059,0.8393675479324749,0.8426034504641589,0.75,2025-07-10 08:11:52.410652,not_executed,
274,AMPX,M15,BUY,6.67,6.244120101303352,7.371449244912125,0.75,2025-07-10 08:11:52.419557,not_executed,
275,AAOI,M15,BUY,27.49,26.746992477939514,28.71377709515844,0.8,2025-07-10 08:11:52.428432,not_executed,
276,ABVE,M15,BUY,1.52,1.1715030295635795,2.0939950101305747,0.75,2025-07-10 08:11:52.445520,not_executed,
277,AUDUSD,M15,BUY,0.65624,0.6550295351849915,0.6582337067541317,0.75,2025-07-10 08:11:52.454756,not_executed,
278,NZDUSD,M15,BUY,0.60111,0.5999951735194324,0.6029461847915232,0.75,2025-07-10 08:11:52.651306,executed,
279,XAGUSD,M5,BUY,36.742,36.62422141121178,36.93598826388648,0.75,2025-07-10 08:11:52.698904,executed,
280,AAP,M15,BUY,61.26,60.43057491425261,62.62611190593688,0.75,2025-07-10 08:11:52.860253,not_executed,
281,USDCAD,M15,BUY,1.3682699999999999,1.3669074384337443,1.370514219050303,0.8,2025-07-10 08:11:52.913292,not_executed,
282,SGDJPY,M15,BUY,114.31,114.15810597832076,114.56017838864815,0.8,2025-07-10 08:11:53.117173,not_executed,
283,AG,M15,BUY,8.42,8.274904823444865,8.658980290796693,0.75,2025-07-10 08:27:14.387320,not_executed,
284,ABSI,M15,BUY,2.8,2.7442941248018204,2.8917508532675895,0.75,2025-07-10 08:27:14.397609,not_executed,
285,ACB,M15,BUY,4.72,4.650166184516648,4.83502040197258,0.75,2025-07-10 08:27:14.473421,not_executed,
286,INTC,M15,BUY,23.78,23.53034007917295,24.191204575479848,0.75,2025-07-10 08:27:14.501428,not_executed,
287,AMC,M15,BUY,2.9699999999999998,2.922346688468864,3.048487807227753,0.75,2025-07-10 08:27:14.511308,not_executed,
288,ACHR,M15,BUY,10.5,10.322955855887292,10.791602119715048,0.75,2025-07-10 08:27:14.521595,not_executed,
289,AA,M15,BUY,31.88,31.429809416234573,32.6214903732607,0.75,2025-07-10 08:27:14.549419,not_executed,
290,AES,M15,BUY,12.69,12.445925093480888,13.092005728384418,0.8,2025-07-10 08:27:14.558493,not_executed,
291,ALC,M5,BUY,89.21,88.92587203523223,89.6779754713822,0.75,2025-07-10 08:27:14.599370,not_executed,
292,ALC,M15,BUY,89.21,88.67226043863855,90.09568868930121,0.75,2025-07-10 08:27:14.603811,not_executed,
293,AI,M5,BUY,26.97,26.749419127187398,27.33330967286781,0.7,2025-07-10 08:27:14.671940,not_executed,
294,ALLT,M15,BUY,10.7,10.3769198610758,11.232131993522211,0.75,2025-07-10 08:27:14.822197,not_executed,
295,AIRI,M15,BUY,3.83,3.526387388643519,4.330067830469499,0.75,2025-07-10 08:27:14.924169,not_executed,
296,ABVE,M15,BUY,1.71,1.3165470700662134,2.3580401198909424,0.75,2025-07-10 08:27:14.977962,not_executed,
297,AAPL,M15,BUY,212.66,211.17151907283483,215.1116156447426,0.75,2025-07-10 08:27:15.144093,not_executed,
298,XAGUSD,M15,BUY,36.783,36.55125376857496,37.164699675288304,0.75,2025-07-10 08:27:15.236887,executed,
299,XAUUSD,M15,BUY,3320.94,3311.7661613359837,3336.0498519172033,0.75,2025-07-10 08:27:15.375602,executed,
300,AAP,M15,BUY,61.68,60.81957381457448,63.09717254070085,0.75,2025-07-10 08:27:15.404611,not_executed,
301,USDCAD,M15,BUY,1.36837,1.3670848466425787,1.3704867231769295,0.8,2025-07-10 08:27:15.460243,not_executed,
302,ALB,M15,BUY,76.19,74.80674588165004,78.4683009008117,0.75,2025-07-10 08:27:15.600650,not_executed,
303,AMAT,M15,BUY,198.46,197.17876808887593,200.57026432420437,0.75,2025-07-10 08:27:15.609315,not_executed,
304,SGDJPY,M15,BUY,114.32,114.17487940343355,114.55902215905061,0.8,2025-07-10 08:27:15.750109,not_executed,
305,AG,M15,BUY,8.44,8.30065084698555,8.6695162520238,0.75,2025-07-10 08:42:40.103499,not_executed,
306,ABSI,M15,BUY,2.79,2.737188241494911,2.8769840728319114,0.8,2025-07-10 08:42:40.113119,not_executed,
307,AMPG,M15,BUY,2.38,2.306025027378532,2.501841131376535,0.75,2025-07-10 08:42:40.200471,not_executed,
308,INTC,M5,BUY,23.84,23.70331046999076,24.065135696485807,0.75,2025-07-10 08:42:40.205216,not_executed,
309,INTC,M15,BUY,23.84,23.596428068616557,24.241177298749204,0.75,2025-07-10 08:42:40.209386,not_executed,
310,AES,M15,BUY,12.69,12.441143969905658,13.099880520155384,0.8,2025-07-10 08:42:40.262766,not_executed,
311,HKDJPY,M5,BUY,18.661,18.646263050049555,18.685272623447794,0.8,2025-07-10 08:42:40.329059,not_executed,
312,HKDJPY,M15,BUY,18.661,18.631629321355465,18.709375235414534,0.75,2025-07-10 08:42:40.333288,not_executed,
313,AI,M5,BUY,26.86,26.66302548812762,27.1844286077898,0.7,2025-07-10 08:42:40.371708,not_executed,
314,AI,M15,BUY,26.86,26.419977993851912,27.584742127773318,0.8,2025-07-10 08:42:40.375871,not_executed,
315,AEHR,M5,BUY,15.04,14.771197338382112,15.48273379560593,0.75,2025-07-10 08:42:40.380373,not_executed,
316,AEHR,M15,BUY,15.04,14.473348720463,15.973307989825647,0.75,2025-07-10 08:42:40.385221,not_executed,
317,NOKJPY,M15,BUY,14.51,14.485768656571233,14.54991044800032,0.75,2025-07-10 08:42:40.546044,not_executed,
318,AIRI,M15,BUY,3.93,3.628335736824383,4.426858786406899,0.75,2025-07-10 08:42:40.605148,not_executed,
319,AUDSGD,M5,BUY,0.84108,0.8405040661596638,0.842028596913495,0.75,2025-07-10 08:42:40.617980,not_executed,
320,AUDSGD,M15,BUY,0.84108,0.8399564225211331,0.8429305982004869,0.75,2025-07-10 08:42:40.622283,not_executed,
321,AAOI,M5,BUY,27.65,27.265855219985472,28.282709049435688,0.75,2025-07-10 08:42:40.635346,not_executed,
322,AAOI,M15,BUY,27.65,26.904541016763456,28.877814795919008,0.75,2025-07-10 08:42:40.639520,not_executed,
323,AUDUSD,M15,BUY,0.65672,0.655607199316727,0.6585528481842144,0.75,2025-07-10 08:42:40.665669,not_executed,
324,USDJPY,M5,BUY,146.498,146.38335202373702,146.6868319609037,0.8,2025-07-10 08:42:40.714186,not_executed,
325,USDJPY,M15,BUY,146.498,146.26961210534787,146.87416829707408,0.75,2025-07-10 08:42:40.718526,not_executed,
326,AMD,M5,BUY,143.79,142.66551173738833,145.64209831488978,0.75,2025-07-10 08:42:40.766065,not_executed,
327,AMD,M15,BUY,143.79,141.57812404025546,147.4330898160498,0.75,2025-07-10 08:42:40.770316,not_executed,
328,AAPL,M15,BUY,213.03,211.61576986312352,215.3593202254436,0.75,2025-07-10 08:42:40.813099,not_executed,
329,NZDUSD,M15,BUY,0.60136,0.6003171101842255,0.6030777008730404,0.75,2025-07-10 08:42:40.847424,executed,
330,USDCHF,M15,BUY,0.79716,0.7960190348332484,0.7990392367452379,0.75,2025-07-10 08:42:40.889653,not_executed,
331,USDCAD,M15,BUY,1.36812,1.366856600423568,1.3702008934200056,0.8,2025-07-10 08:42:41.105510,not_executed,
332,ALB,M15,BUY,76.12,74.81464643076337,78.2699941140368,0.75,2025-07-10 08:42:41.175413,not_executed,
333,AMAT,M15,BUY,199.29,197.99826567702578,201.41756241431045,0.75,2025-07-10 08:42:41.184526,not_executed,
334,SGDJPY,M15,BUY,114.385,114.23950881630908,114.62463253784388,0.75,2025-07-10 08:42:41.312309,not_executed,
335,MSFT,M15,BUY,500.46,498.29324464751176,504.0287735217453,0.8,2025-07-10 08:42:41.533115,not_executed,
336,NVDA,M5,BUY,162.75,162.0826161716809,163.8492204231138,0.75,2025-07-10 08:58:13.073373,not_executed,
337,ABSI,M15,BUY,2.79,2.7396964759622566,2.8728528631209898,0.8,2025-07-10 08:58:13.103727,not_executed,
338,AFCG,M15,SELL,4.62,4.663495022755495,4.548361138990949,0.8,2025-07-10 08:58:13.180790,not_executed,
339,ACHR,M15,BUY,10.53,10.359766250273863,10.810384999548932,0.75,2025-07-10 08:58:13.215758,not_executed,
340,AA,M5,BUY,31.84,31.653041170786526,32.14793218929278,0.75,2025-07-10 08:58:13.238321,not_executed,
341,AA,M15,BUY,31.84,31.44035462819397,32.49823943591581,0.75,2025-07-10 08:58:13.243138,not_executed,
342,AES,M15,BUY,12.7,12.463924773918237,13.088829784134665,0.8,2025-07-10 08:58:13.252443,not_executed,
343,ALC,M5,BUY,89.14,88.86004366655098,89.60110454921015,0.75,2025-07-10 08:58:13.293083,not_executed,
344,HKDJPY,M5,BUY,18.656,18.642309665469295,18.678548786285866,0.8,2025-07-10 08:58:13.319993,not_executed,
345,AI,M15,BUY,27.01,26.58784759467166,27.70530984407021,0.75,2025-07-10 08:58:13.367907,not_executed,
346,AUDSGD,M5,BUY,0.84133,0.8408246855563797,0.8421622826130217,0.75,2025-07-10 08:58:13.615105,not_executed,
347,AUDSGD,M15,BUY,0.84133,0.8402823395183153,0.8430555584404219,0.75,2025-07-10 08:58:13.619371,not_executed,
348,AAOI,M15,BUY,27.9,27.194397770083885,29.062168378685364,0.75,2025-07-10 08:58:13.636441,not_executed,
349,AUDUSD,M15,BUY,0.65703,0.6559732438522744,0.6587705395374304,0.75,2025-07-10 08:58:13.662552,not_executed,
350,USDJPY,M5,BUY,146.455,146.34945564725442,146.62883775746334,0.8,2025-07-10 08:58:13.710337,not_executed,
351,AMD,M5,BUY,144.14,143.17762519122235,145.7250879203396,0.75,2025-07-10 08:58:13.762370,not_executed,
352,GBPUSD,M5,SELL,1.35684,1.3577853692710231,1.3552829212006678,0.75,2025-07-10 08:58:13.771187,not_executed,
353,AAPL,M5,BUY,212.96,212.16659202190203,214.2667896109849,0.75,2025-07-10 08:58:13.806053,not_executed,
354,NZDUSD,M15,BUY,0.60182,0.6007927043818844,0.6035120163121905,0.75,2025-07-10 08:58:13.846607,executed,
355,XAGUSD,M15,BUY,36.845,36.64404411950741,37.17598615610543,0.75,2025-07-10 08:58:13.897459,executed,
356,AAP,M15,BUY,61.26,60.388115442947054,62.69604515279308,0.75,2025-07-10 08:58:14.056339,not_executed,
357,USDCAD,M15,BUY,1.36818,1.3669525292559812,1.3702017165195604,0.7,2025-07-10 08:58:14.109531,not_executed,
358,ANET,M15,BUY,104.57,103.28434227172133,106.68755390540014,0.8,2025-07-10 08:58:14.302077,not_executed,
359,NVDA,M5,BUY,163.09,162.493248393832,164.07288499839436,0.75,2025-07-10 09:13:40.557493,not_executed,
360,AAL,M15,BUY,12.93,12.657184092099241,13.379343848307132,0.75,2025-07-10 09:13:40.570787,not_executed,
361,ABSI,M15,BUY,2.77,2.721870279167289,2.8492724813715244,0.8,2025-07-10 09:13:40.589596,not_executed,
362,AFCG,M15,BUY,4.63,4.5900376469452375,4.695820346207844,0.7,2025-07-10 09:13:40.668451,not_executed,
363,ACHR,M15,BUY,10.57,10.406597416904015,10.83913366627574,0.75,2025-07-10 09:13:40.703739,not_executed,
364,ALE,M15,BUY,65.03,64.88714431241607,65.2652917207265,0.75,2025-07-10 09:13:40.746827,not_executed,
365,HKDJPY,M5,BUY,18.652,18.639391921492162,18.67276624695409,0.8,2025-07-10 09:13:40.805894,not_executed,
366,AI,M15,BUY,27.03,26.641467915382105,27.66993519819418,0.75,2025-07-10 09:13:40.854687,not_executed,
367,AUDSGD,M15,BUY,0.84138,0.8403790942492066,0.8430285506483657,0.75,2025-07-10 09:13:41.108048,not_executed,
368,AAOI,M15,BUY,28.27,27.50132251185048,29.536057039305092,0.75,2025-07-10 09:13:41.126980,not_executed,
369,AUDUSD,M15,BUY,0.6571,0.6560708113386379,0.658795134265773,0.75,2025-07-10 09:13:41.152958,not_executed,
370,USDJPY,M5,BUY,146.422,146.3250166094868,146.58173734908058,0.8,2025-07-10 09:13:41.201204,not_executed,
371,NZDUSD,M15,BUY,0.60196,0.6009608771309665,0.6036056141372318,0.75,2025-07-10 09:13:41.336107,executed,
372,AMZN,M15,BUY,221.93,220.70525163700646,223.94723259787173,0.75,2025-07-10 09:13:41.397718,not_executed,
373,ALAB,M5,BUY,96.36,95.1833602951042,98.29799480806368,0.75,2025-07-10 09:13:41.611808,not_executed,
374,ALAB,M15,BUY,96.36,93.7804969426436,100.60859327093996,0.75,2025-07-10 09:13:41.639766,not_executed,
375,AAON,M15,BUY,76.59,75.39843035667896,78.55258529488174,0.75,2025-07-10 09:13:41.759453,not_executed,
376,ANET,M15,BUY,105.07,103.82429663549182,107.12174671801345,0.75,2025-07-10 09:13:41.846799,not_executed,
377,MSFT,M15,BUY,500.28,498.4102545722792,503.35958070448123,0.8,2025-07-10 09:13:42.175944,not_executed,
378,USDJPY,M15,BUY,146.408,146.23774901008375,146.68841339515615,0.7,2025-07-10 10:07:53.670277,not_executed,
379,AUDUSD,M15,BUY,0.65748,0.6565889972058595,0.6589475340138783,0.75,2025-07-10 10:07:53.713557,not_executed,
380,USDCHF,M5,BUY,0.79734,0.7969094035621874,0.7980492176622795,0.7,2025-07-10 10:07:53.791003,not_executed,
381,NZDUSD,M5,BUY,0.60224,0.6018726658987681,0.6028450208726173,0.75,2025-07-10 10:07:53.821887,not_executed,
382,NZDUSD,M15,BUY,0.60224,0.6014116078503154,0.6036044105994804,0.75,2025-07-10 10:07:53.826309,not_executed,
383,USDJPY,M15,BUY,146.405,146.24428736429482,146.6697031646909,0.7,2025-07-10 10:15:20.281539,not_executed,
384,USDCHF,M5,BUY,0.79737,0.7969745143793023,0.7980213880811492,0.8,2025-07-10 10:15:20.303928,not_executed,
385,NZDUSD,M15,BUY,0.60224,0.6015096690258289,0.6034428980751052,0.75,2025-07-10 10:15:20.316959,not_executed,
386,AUDCAD,M15,BUY,0.89921,0.89847431454401,0.9004217172216304,0.75,2025-07-10 10:15:20.352011,not_executed,
387,CADJPY,M15,BUY,107.042,106.9322943357617,107.22269168227487,0.75,2025-07-10 10:15:20.361171,not_executed,
388,GBPUSD,M5,SELL,1.35689,1.3575889264808363,1.35573882697274,0.75,2025-07-10 10:19:24.540067,not_executed,
389,USDJPY,M15,BUY,146.379,146.21262069762813,146.65303649802422,0.7,2025-07-10 10:19:24.600827,not_executed,
390,AUDUSD,M5,BUY,0.65764,0.6572552488499989,0.6582737077764725,0.75,2025-07-10 10:19:24.678556,not_executed,
391,AUDUSD,M15,BUY,0.65764,0.6568058420228561,0.6590139072564724,0.75,2025-07-10 10:19:24.694616,not_executed,
392,USDCHF,M5,BUY,0.7972,0.7967727810459689,0.7979036547478159,0.8,2025-07-10 10:19:24.724549,not_executed,
393,NZDUSD,M5,BUY,0.60238,0.602030953497297,0.6029549001220992,0.75,2025-07-10 10:19:24.755475,not_executed,
394,NZDUSD,M15,BUY,0.60238,0.6016066023591623,0.6036538314084385,0.75,2025-07-10 10:19:24.759946,not_executed,
395,AUDCAD,M15,BUY,0.89926,0.89849031454401,0.9005277172216305,0.75,2025-07-10 10:19:24.895747,not_executed,
396,USDJPY,M15,BUY,146.421,146.26592460461106,146.67641829828767,0.7,2025-07-10 10:31:12.791345,error,
397,USDCHF,M15,BUY,0.79746,0.7966650217340808,0.7987693759673962,0.75,2025-07-10 10:31:12.869080,error,
398,CADJPY,M15,BUY,107.06,106.95425331321569,107.2341710135271,0.75,2025-07-10 10:31:13.070549,error,
399,GBPUSD,M5,SELL,1.35632,1.3570040596973028,1.3551933134397365,0.7,2025-07-10 10:33:19.037588,not_executed,
400,USDCHF,M15,BUY,0.79754,0.7967359550674142,0.7988643093007296,0.75,2025-07-10 10:33:19.062118,not_executed,
401,CADJPY,M15,BUY,107.054,106.94802664654902,107.22854434686045,0.75,2025-07-10 10:33:19.123811,not_executed,
402,USDJPY,M15,BUY,146.424,146.26892460461107,146.6794182982877,0.7,2025-07-10 10:33:19.133437,not_executed,
403,AUDUSD,M5,BUY,0.65742,0.6571095410252803,0.657931344193656,0.75,2025-07-10 10:35:54.831923,not_executed,
404,NZDUSD,M5,BUY,0.6021,0.6017964135276306,0.6026000247780202,0.75,2025-07-10 10:35:54.840818,not_executed,
405,USDCHF,M15,BUY,0.79761,0.7967764884007476,0.7989828426340629,0.75,2025-07-10 10:35:54.853738,not_executed,
406,USDCAD,M5,SELL,1.36785,1.3683158837078921,1.3670826621281775,0.8,2025-07-10 10:35:54.858320,not_executed,
407,CADJPY,M15,BUY,107.059,106.95234664654902,107.23466434686044,0.75,2025-07-10 10:35:54.905881,not_executed,
408,USDJPY,M15,BUY,146.389,146.2262179379444,146.657111631621,0.7,2025-07-10 10:38:06.142521,not_executed,
409,NZDUSD,M5,BUY,0.6023,0.6019510801942972,0.6028746914446869,0.75,2025-07-10 10:38:06.156201,not_executed,
410,NZDUSD,M15,BUY,0.6023,0.6015547709334962,0.6035274361095356,0.75,2025-07-10 10:38:06.160971,not_executed,
411,USDCHF,M5,BUY,0.79737,0.7969271830015588,0.7980993456444913,0.7,2025-07-10 10:38:06.166339,not_executed,
412,AUDCAD,M15,BUY,0.8992,0.8984637303825865,0.9004126793698575,0.75,2025-07-10 10:38:06.207378,not_executed,
413,AUDUSD,M5,BUY,0.6576,0.6572487410252803,0.6581785441936558,0.75,2025-07-10 10:38:06.240059,not_executed,
414,AUDUSD,M15,BUY,0.6576,0.6568102719753641,0.6589007285111649,0.75,2025-07-10 10:38:06.244969,not_executed,
415,USDJPY,M15,BUY,146.369,146.2198377684407,146.61467896962708,0.7,2025-07-10 10:44:57.441288,not_executed,
416,AUDUSD,M5,BUY,0.65752,0.6572176623700995,0.6580179678610126,0.75,2025-07-10 10:44:57.446045,not_executed,
417,NZDUSD,M15,BUY,0.60223,0.6014621042668296,0.6034947694428691,0.75,2025-07-10 10:44:57.478200,not_executed,
418,CADJPY,M5,BUY,107.021,106.9775050923404,107.09263867143935,0.7,2025-07-10 10:44:57.519183,not_executed,
419,CADJPY,M15,BUY,107.021,106.9214648714536,107.18494021172349,0.75,2025-07-10 10:44:57.523657,not_executed,
420,USDJPY,M15,BUY,146.343,146.1781977684407,146.61443896962706,0.8,2025-07-10 10:55:57.482631,not_executed,
421,USDCAD,M5,SELL,1.36789,1.368306320525059,1.3672042956057853,0.8,2025-07-10 10:55:57.487456,not_executed,
422,AUDUSD,M15,BUY,0.65763,0.6568651779342045,0.6588897069318985,0.75,2025-07-10 10:55:57.500679,not_executed,
